,jichang,shike,quedingxingrongliang,quedingxingronglianggailv,buquedingxingrongliang,buquedingxingronglianggailv,leijiagailv,1,2,3,4,5,6,7,8,9,10
210,ZBAA,53,17,1,6,0.02,1.0000000000000002,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
211,ZBAA,53,17,1,8,0.02,0.9800000000000002,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
212,ZBAA,53,17,1,9,0.08,0.9600000000000002,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
213,ZBAA,53,17,1,10,0.02,0.8800000000000001,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
214,ZBAA,53,17,1,11,0.08,0.8600000000000003,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
215,ZBAA,53,17,1,12,0.14,0.7800000000000002,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
216,ZBAA,53,17,1,13,0.14,0.6400000000000001,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
217,ZBAA,53,17,1,14,0.1,0.5,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
218,ZBAA,53,17,1,15,0.18,0.4,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
219,ZBAA,53,17,1,16,0.06,0.21999999999999997,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
220,ZBAA,53,17,1,17,0.06,0.15999999999999998,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
221,ZBAA,53,17,1,18,0.02,0.1,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
222,ZBAA,53,17,1,19,0.04,0.08,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
223,ZBAA,53,17,1,20,0.02,0.04,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
224,ZBAA,53,17,1,21,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
225,ZBAA,54,18,1,9,0.02,1.0000000000000002,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
226,ZBAA,54,18,1,10,0.06,0.9800000000000002,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
227,ZBAA,54,18,1,11,0.08,0.9200000000000002,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
228,ZBAA,54,18,1,12,0.04,0.8400000000000001,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
229,ZBAA,54,18,1,13,0.08,0.8000000000000003,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
230,ZBAA,54,18,1,14,0.18,0.7200000000000002,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
231,ZBAA,54,18,1,15,0.14,0.54,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
232,ZBAA,54,18,1,16,0.18,0.4000000000000001,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
233,ZBAA,54,18,1,17,0.04,0.21999999999999997,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
234,ZBAA,54,18,1,18,0.06,0.17999999999999997,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
235,ZBAA,54,18,1,19,0.06,0.12000000000000001,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
236,ZBAA,54,18,1,20,0.02,0.06,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
237,ZBAA,54,18,1,21,0.02,0.04,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
238,ZBAA,54,18,1,23,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
239,ZBAA,55,18,1,8,0.02,1.0,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
240,ZBAA,55,18,1,9,0.02,0.98,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
241,ZBAA,55,18,1,11,0.04,0.96,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
242,ZBAA,55,18,1,12,0.16,0.92,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
243,ZBAA,55,18,1,13,0.16,0.7600000000000001,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
244,ZBAA,55,18,1,14,0.12,0.6000000000000001,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
245,ZBAA,55,18,1,15,0.08,0.48000000000000004,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
246,ZBAA,55,18,1,16,0.1,0.4,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
247,ZBAA,55,18,1,17,0.08,0.30000000000000004,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
248,ZBAA,55,18,1,18,0.14,0.22,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
249,ZBAA,55,18,1,19,0.04,0.08,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
250,ZBAA,55,18,1,20,0.02,0.04,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
251,ZBAA,55,18,1,23,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
252,ZBAA,56,17,1,8,0.02,1.0,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
253,ZBAA,56,17,1,9,0.04,0.98,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
254,ZBAA,56,17,1,10,0.14,0.94,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
255,ZBAA,56,17,1,11,0.08,0.8,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
256,ZBAA,56,17,1,12,0.12,0.72,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
257,ZBAA,56,17,1,13,0.12,0.6,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
258,ZBAA,56,17,1,14,0.1,0.4800000000000001,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
259,ZBAA,56,17,1,15,0.12,0.38000000000000006,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
260,ZBAA,56,17,1,16,0.06,0.26,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
261,ZBAA,56,17,1,17,0.08,0.2,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
262,ZBAA,56,17,1,18,0.02,0.12,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
263,ZBAA,56,17,1,19,0.02,0.1,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
264,ZBAA,56,17,1,20,0.08,0.08,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
265,ZBAA,57,16,1,9,0.02,1.0,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
266,ZBAA,57,16,1,10,0.1,0.98,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
267,ZBAA,57,16,1,11,0.08,0.8800000000000001,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
268,ZBAA,57,16,1,12,0.18,0.8,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
269,ZBAA,57,16,1,13,0.14,0.6200000000000001,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
270,ZBAA,57,16,1,14,0.08,0.4800000000000001,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
271,ZBAA,57,16,1,15,0.12,0.4000000000000001,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
272,ZBAA,57,16,1,16,0.14,0.28,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
273,ZBAA,57,16,1,17,0.06,0.14,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
274,ZBAA,57,16,1,19,0.02,0.08,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
275,ZBAA,57,16,1,20,0.02,0.06,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
276,ZBAA,57,16,1,21,0.02,0.04,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
277,ZBAA,57,16,1,23,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
278,ZBAA,58,16,1,8,0.06,1.0,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
279,ZBAA,58,16,1,9,0.04,0.9400000000000001,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
280,ZBAA,58,16,1,10,0.16,0.9,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
281,ZBAA,58,16,1,11,0.16,0.7400000000000001,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
282,ZBAA,58,16,1,12,0.16,0.5800000000000001,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
283,ZBAA,58,16,1,13,0.04,0.42000000000000004,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
284,ZBAA,58,16,1,14,0.16,0.38,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
285,ZBAA,58,16,1,15,0.06,0.22,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
286,ZBAA,58,16,1,16,0.08,0.15999999999999998,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
287,ZBAA,58,16,1,17,0.04,0.08,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
288,ZBAA,58,16,1,18,0.02,0.04,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
289,ZBAA,58,16,1,19,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
290,ZBAA,59,18,1,7,0.02,1.0000000000000002,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
291,ZBAA,59,18,1,9,0.06,0.9800000000000002,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
292,ZBAA,59,18,1,11,0.04,0.9200000000000002,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
293,ZBAA,59,18,1,12,0.14,0.8800000000000001,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
294,ZBAA,59,18,1,13,0.2,0.7400000000000002,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
295,ZBAA,59,18,1,14,0.12,0.54,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
296,ZBAA,59,18,1,15,0.08,0.42,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
297,ZBAA,59,18,1,16,0.12,0.33999999999999997,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
298,ZBAA,59,18,1,17,0.06,0.22,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
299,ZBAA,59,18,1,18,0.06,0.16,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
300,ZBAA,59,18,1,19,0.04,0.1,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
301,ZBAA,59,18,1,20,0.06,0.06,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
302,ZBAA,60,19,1,6,0.02,0.9999999999999999,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
303,ZBAA,60,19,1,8,0.02,0.9799999999999999,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
304,ZBAA,60,19,1,9,0.04,0.9599999999999999,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
305,ZBAA,60,19,1,10,0.02,0.9199999999999998,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
306,ZBAA,60,19,1,11,0.04,0.9,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
307,ZBAA,60,19,1,12,0.12,0.86,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
308,ZBAA,60,19,1,13,0.02,0.7399999999999999,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
309,ZBAA,60,19,1,14,0.22,0.7199999999999999,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
310,ZBAA,60,19,1,15,0.04,0.5,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
311,ZBAA,60,19,1,16,0.1,0.46,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
312,ZBAA,60,19,1,17,0.1,0.36,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
313,ZBAA,60,19,1,18,0.08,0.26,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
314,ZBAA,60,19,1,19,0.06,0.18,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
315,ZBAA,60,19,1,20,0.04,0.12,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
316,ZBAA,60,19,1,22,0.08,0.08,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
317,ZBHH,36,4,1,3,0.45161290322580644,1.0,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
318,ZBHH,36,4,1,4,0.41935483870967744,0.5483870967741935,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
319,ZBHH,36,4,1,5,0.0967741935483871,0.12903225806451613,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
320,ZBHH,36,4,1,6,0.03225806451612903,0.03225806451612903,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
321,ZBHH,37,4,1,3,0.6333333333333333,1.0,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
322,ZBHH,37,4,1,4,0.3,0.36666666666666664,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
323,ZBHH,37,4,1,5,0.06666666666666667,0.06666666666666667,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
324,ZBHH,38,5,1,3,0.43902439024390244,1.0,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
325,ZBHH,38,5,1,4,0.3902439024390244,0.5609756097560976,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
326,ZBHH,38,5,1,5,0.12195121951219512,0.17073170731707316,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
327,ZBHH,38,5,1,6,0.04878048780487805,0.04878048780487805,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
328,ZBHH,39,4,1,3,0.5135135135135135,1.0,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
329,ZBHH,39,4,1,4,0.40540540540540543,0.4864864864864865,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
330,ZBHH,39,4,1,5,0.08108108108108109,0.08108108108108109,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
331,ZBHH,40,5,1,3,0.3783783783783784,1.0,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
332,ZBHH,40,5,1,4,0.3783783783783784,0.6216216216216217,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
333,ZBHH,40,5,1,5,0.16216216216216217,0.24324324324324326,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
334,ZBHH,40,5,1,6,0.05405405405405406,0.08108108108108109,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
335,ZBHH,40,5,1,8,0.02702702702702703,0.02702702702702703,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
336,ZBHH,41,5,1,3,0.3488372093023256,1.0,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
337,ZBHH,41,5,1,4,0.3023255813953488,0.6511627906976745,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
338,ZBHH,41,5,1,5,0.23255813953488372,0.34883720930232553,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
339,ZBHH,41,5,1,6,0.06976744186046512,0.11627906976744186,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
340,ZBHH,41,5,1,7,0.023255813953488372,0.046511627906976744,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
341,ZBHH,41,5,1,8,0.023255813953488372,0.023255813953488372,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
342,ZBHH,42,5,1,3,0.3023255813953488,1.0,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
343,ZBHH,42,5,1,4,0.3488372093023256,0.6976744186046513,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
344,ZBHH,42,5,1,5,0.23255813953488372,0.3488372093023256,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
345,ZBHH,42,5,1,6,0.09302325581395349,0.11627906976744186,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
346,ZBHH,42,5,1,9,0.023255813953488372,0.023255813953488372,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
347,ZBHH,43,5,1,3,0.37209302325581395,0.9999999999999999,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
348,ZBHH,43,5,1,4,0.23255813953488372,0.6279069767441859,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
349,ZBHH,43,5,1,5,0.2558139534883721,0.39534883720930236,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
350,ZBHH,43,5,1,6,0.09302325581395349,0.13953488372093023,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
351,ZBHH,43,5,1,7,0.046511627906976744,0.046511627906976744,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
352,ZBHH,44,6,1,3,0.3170731707317073,1.0,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
353,ZBHH,44,6,1,4,0.34146341463414637,0.6829268292682927,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
354,ZBHH,44,6,1,5,0.17073170731707318,0.3414634146341464,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
355,ZBHH,44,6,1,6,0.04878048780487805,0.17073170731707316,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
356,ZBHH,44,6,1,7,0.07317073170731707,0.12195121951219512,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
357,ZBHH,44,6,1,8,0.024390243902439025,0.04878048780487805,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
358,ZBHH,44,6,1,10,0.024390243902439025,0.024390243902439025,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
359,ZBHH,45,6,1,3,0.3902439024390244,0.9999999999999999,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
360,ZBHH,45,6,1,4,0.21951219512195122,0.6097560975609756,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
361,ZBHH,45,6,1,5,0.21951219512195122,0.3902439024390244,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
362,ZBHH,45,6,1,6,0.07317073170731707,0.17073170731707316,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
363,ZBHH,45,6,1,7,0.07317073170731707,0.0975609756097561,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
364,ZBHH,45,6,1,9,0.024390243902439025,0.024390243902439025,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
365,ZBHH,46,6,1,3,0.20454545454545456,1.0,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
366,ZBHH,46,6,1,4,0.29545454545454547,0.7954545454545454,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
367,ZBHH,46,6,1,5,0.29545454545454547,0.5,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
368,ZBHH,46,6,1,6,0.13636363636363635,0.20454545454545453,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
369,ZBHH,46,6,1,7,0.06818181818181818,0.06818181818181818,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
370,ZBHH,47,6,1,3,0.26666666666666666,1.0,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
371,ZBHH,47,6,1,4,0.28888888888888886,0.7333333333333333,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
372,ZBHH,47,6,1,5,0.2222222222222222,0.4444444444444444,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
373,ZBHH,47,6,1,6,0.15555555555555556,0.2222222222222222,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
374,ZBHH,47,6,1,7,0.06666666666666667,0.06666666666666667,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
375,ZBHH,48,5,1,3,0.3829787234042553,1.0,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
376,ZBHH,48,5,1,4,0.3404255319148936,0.6170212765957447,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
377,ZBHH,48,5,1,5,0.1702127659574468,0.276595744680851,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
378,ZBHH,48,5,1,6,0.06382978723404255,0.10638297872340426,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
379,ZBHH,48,5,1,7,0.02127659574468085,0.0425531914893617,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
380,ZBHH,48,5,1,8,0.02127659574468085,0.02127659574468085,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
381,ZBHH,49,6,1,3,0.21428571428571427,1.0,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
382,ZBHH,49,6,1,4,0.30952380952380953,0.7857142857142858,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
383,ZBHH,49,6,1,5,0.21428571428571427,0.47619047619047616,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
384,ZBHH,49,6,1,6,0.14285714285714285,0.26190476190476186,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
385,ZBHH,49,6,1,7,0.09523809523809523,0.11904761904761904,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
